fx_rate_id,base_currency,quote_currency,rate_date,rate,source,updated_at
fxr_db06a4a9,USD,SAR,2026-10-24,3.82276553,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_a228fd20,USD,NZD,2026-10-24,1.7083151,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_38b6194c,INR,USD,2026-10-30,0.01218843,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_2e0a777a,INR,EUR,2026-10-30,0.01126886,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_c4540eec,INR,GBP,2026-10-30,0.00970895,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_b4c1ca71,INR,AED,2026-10-30,0.04508824,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_8aeeedea,INR,SGD,2026-10-30,0.01637379,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_70ca44d5,INR,THB,2026-10-30,0.42999324,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_824f1f85,INR,LKR,2026-10-30,3.61011747,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_6968234d,INR,NPR,2026-10-30,1.62894276,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_75652a6e,INR,BTN,2026-10-30,1.01873738,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_3442d702,INR,MVR,2026-10-30,0.18909155,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_9253e18b,INR,JPY,2026-10-30,1.85612974,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_3b6ff931,INR,KRW,2026-10-30,16.45426421,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_8de7ef05,INR,KWD,2026-10-30,0.00375163,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_4d180860,INR,BHD,2026-10-30,0.0046205,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_9f0a5e09,INR,AUD,2026-10-30,0.01879918,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_e68ac26a,INR,CAD,2026-10-30,0.01676583,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_9f218d99,INR,CHF,2026-10-30,0.01071123,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_604a454d,INR,MYR,2026-10-30,0.05456163,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_5161f692,INR,IDR,2026-10-30,198.7365076,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_764765f5,INR,VND,2026-10-30,310.35675828,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_2d4a35ab,INR,CNY,2026-10-30,0.08833055,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_34f575ba,INR,QAR,2026-10-30,0.04455058,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_1e99f649,INR,SAR,2026-10-30,0.04578897,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_5d724636,INR,NZD,2026-10-30,0.02045061,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_0b99e9c4,USD,INR,2026-10-30,85.01452009,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_48d95259,USD,EUR,2026-10-30,0.94293436,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_315d5054,USD,GBP,2026-10-30,0.80715888,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_8cf119ff,USD,AED,2026-10-30,3.7372081,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_8c01fb19,USD,SGD,2026-10-30,1.36617597,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_be4efdad,USD,THB,2026-10-30,35.86369314,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_0bb8573b,USD,LKR,2026-10-30,302.19597128,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_d347782a,USD,NPR,2026-10-30,136.36949019,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_7ff1e438,USD,BTN,2026-10-30,84.74152563,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_932be7a2,USD,MVR,2026-10-30,15.6703054,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_399fd22e,USD,JPY,2026-10-30,155.10900469,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_c11967e8,USD,KRW,2026-10-30,1379.78787744,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_dd3821a9,USD,KWD,2026-10-30,0.3118365,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_a3c509b7,USD,BHD,2026-10-30,0.38385871,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_f184e79e,USD,AUD,2026-10-30,1.56063237,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_76c63fc1,USD,CAD,2026-10-30,1.40331548,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_263b31e3,USD,CHF,2026-10-30,0.89480055,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_393c7c22,USD,MYR,2026-10-30,4.56420424,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_c80ade2c,USD,IDR,2026-10-30,16548.10607433,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_c4e7e02d,USD,VND,2026-10-30,25917.24992199,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_766aed57,USD,CNY,2026-10-30,7.35820252,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_8c9b9f40,USD,QAR,2026-10-30,3.69783754,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_2ae85c85,USD,SAR,2026-10-30,3.81629999,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_75a1507e,USD,NZD,2026-10-30,1.70353879,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_3b922474,INR,USD,2026-11-05,0.01220378,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_1d3464fa,INR,EUR,2026-11-05,0.01135365,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_fdfb7602,INR,GBP,2026-11-05,0.00966708,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_82e5e8da,INR,AED,2026-11-05,0.04513811,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_61a29e7d,INR,SGD,2026-11-05,0.01638833,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_11edbeee,INR,THB,2026-11-05,0.43065615,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_c24d1016,INR,LKR,2026-11-05,3.62738027,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_254737d9,INR,NPR,2026-11-05,1.62710615,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_96794779,INR,BTN,2026-11-05,1.02122513,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_77385356,INR,MVR,2026-11-05,0.18926226,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_ca280a39,INR,JPY,2026-11-05,1.85776346,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_5355efb3,INR,KRW,2026-11-05,16.5312106,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_f336e111,INR,KWD,2026-11-05,0.00376509,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_1c52ffc1,INR,BHD,2026-11-05,0.00460221,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_06ae3222,INR,AUD,2026-11-05,0.01880799,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_998afd84,INR,CAD,2026-11-05,0.01687581,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_9925d61f,INR,CHF,2026-11-05,0.01067983,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_4e29e907,INR,MYR,2026-11-05,0.05484929,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_d02b058a,INR,IDR,2026-11-05,199.46193163,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_5bddc726,INR,VND,2026-11-05,311.02713999,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_9169d0aa,INR,CNY,2026-11-05,0.08830895,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_1fe39995,INR,QAR,2026-11-05,0.04471872,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_fd8c8bd4,INR,SAR,2026-11-05,0.04572968,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_4e753f0d,INR,NZD,2026-11-05,0.02044245,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_117185e4,USD,INR,2026-11-05,85.23031602,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_0f9d161d,USD,EUR,2026-11-05,0.94559983,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_670a0a5a,USD,GBP,2026-11-05,0.80573832,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_7a068679,USD,AED,2026-11-05,3.74328254,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_514c09a0,USD,SGD,2026-11-05,1.37096133,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_a894712d,USD,THB,2026-11-05,35.69694999,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_25804445,USD,LKR,2026-11-05,300.91867975,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_36e22eab,USD,NPR,2026-11-05,135.67908579,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_29fc8bf2,USD,BTN,2026-11-05,85.14100076,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_322e0ffd,USD,MVR,2026-11-05,15.67884251,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_0eb4be99,USD,JPY,2026-11-05,154.45167444,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_8727100f,USD,KRW,2026-11-05,1374.94980625,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_4a9fd53b,USD,KWD,2026-11-05,0.31310426,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_ab878674,USD,BHD,2026-11-05,0.38559398,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_d7ffc53e,USD,AUD,2026-11-05,1.5581264,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_5c09920b,USD,CAD,2026-11-05,1.40500547,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_e9604925,USD,CHF,2026-11-05,0.89371447,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_0986c318,USD,MYR,2026-11-05,4.54993034,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_798a2e34,USD,IDR,2026-11-05,16608.32773475,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_694b158d,USD,VND,2026-11-05,25871.72908455,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_bd9dffc2,USD,CNY,2026-11-05,7.33936259,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_6837d67a,USD,QAR,2026-11-05,3.71594752,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_6ff1adee,USD,SAR,2026-11-05,3.83302634,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_daf2d6f9,USD,NZD,2026-11-05,1.71040609,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_13b96b97,INR,USD,2026-11-11,0.01222952,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_47da18a4,INR,EUR,2026-11-11,0.01134853,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_568b2d07,INR,GBP,2026-11-11,0.00969509,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_00aa68a2,INR,AED,2026-11-11,0.04494312,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_14ee0ecf,INR,SGD,2026-11-11,0.01646004,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_28d8f1f8,INR,THB,2026-11-11,0.43005778,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_d5d36106,INR,LKR,2026-11-11,3.61073365,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_9c8b1b2b,INR,NPR,2026-11-11,1.62772854,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_a3a29d6c,INR,BTN,2026-11-11,1.02146522,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_6b4ba3de,INR,MVR,2026-11-11,0.18902423,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_ef5c868d,INR,JPY,2026-11-11,1.84951421,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_6607ef3d,INR,KRW,2026-11-11,16.51850591,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_e7c2c2f8,INR,KWD,2026-11-11,0.00374958,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_0b4bf51a,INR,BHD,2026-11-11,0.00461412,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_f625c92b,INR,AUD,2026-11-11,0.01875524,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_7e347fba,INR,CAD,2026-11-11,0.01684926,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_bf22165b,INR,CHF,2026-11-11,0.01067955,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_c8736337,INR,MYR,2026-11-11,0.05474804,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_504f76fc,INR,IDR,2026-11-11,199.61808982,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_406fc132,INR,VND,2026-11-11,311.77362522,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_3e58adc4,INR,CNY,2026-11-11,0.08811092,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_28fc2e35,INR,QAR,2026-11-11,0.04453184,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_30f179cd,INR,SAR,2026-11-11,0.04604352,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_021da737,INR,NZD,2026-11-11,0.02044417,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_caece3b8,USD,INR,2026-11-11,85.3083328,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_33fa557b,USD,EUR,2026-11-11,0.94518922,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_9adeed33,USD,GBP,2026-11-11,0.80986008,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_03abaa30,USD,AED,2026-11-11,3.75971484,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_5e0ee1b5,USD,SGD,2026-11-11,1.36439471,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_ab4f8ef8,USD,THB,2026-11-11,35.90519457,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_4bc65e50,USD,LKR,2026-11-11,301.88261563,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_cd782b32,USD,NPR,2026-11-11,135.69423723,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_8ba8cc2f,USD,BTN,2026-11-11,84.94842642,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_c29e92e0,USD,MVR,2026-11-11,15.75921127,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_21df9f88,USD,JPY,2026-11-11,155.01018626,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_c259e98b,USD,KRW,2026-11-11,1380.21442414,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_de34f07a,USD,KWD,2026-11-11,0.3128241,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_bf62229e,USD,BHD,2026-11-11,0.38301948,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_676276d0,USD,AUD,2026-11-11,1.56359156,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_23e6ffa1,USD,CAD,2026-11-11,1.40075902,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_fb47efbd,USD,CHF,2026-11-11,0.89518829,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_f8b843de,USD,MYR,2026-11-11,4.56279739,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_7c568640,USD,IDR,2026-11-11,16579.58638502,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_63ed1d06,USD,VND,2026-11-11,25872.17307762,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_f73dd1d0,USD,CNY,2026-11-11,7.36494717,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_51efe5c8,USD,QAR,2026-11-11,3.71113867,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_bfe5f164,USD,SAR,2026-11-11,3.81883267,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_f66c527d,USD,NZD,2026-11-11,1.71146245,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_0013f340,INR,USD,2026-11-17,0.01225007,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_4ce3e8ba,INR,EUR,2026-11-17,0.01132606,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_67eff985,INR,GBP,2026-11-17,0.00965813,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_3c25ad37,INR,AED,2026-11-17,0.04488846,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_eda205d8,INR,SGD,2026-11-17,0.01646671,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_52ffe07c,INR,THB,2026-11-17,0.42780462,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_cd8dde2b,INR,LKR,2026-11-17,3.63387036,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_fb50ed90,INR,NPR,2026-11-17,1.63297264,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_cc38136e,INR,BTN,2026-11-17,1.02235267,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_26c7698f,INR,MVR,2026-11-17,0.18853157,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_bb4f7f64,INR,JPY,2026-11-17,1.86197206,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_40212774,INR,KRW,2026-11-17,16.55081525,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_a4584f2f,INR,KWD,2026-11-17,0.00375552,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_11aa1bd8,INR,BHD,2026-11-17,0.0046129,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_5a7ab310,INR,AUD,2026-11-17,0.01871984,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_447b2621,INR,CAD,2026-11-17,0.01680764,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_aa969316,INR,CHF,2026-11-17,0.01067949,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_3bb6b2be,INR,MYR,2026-11-17,0.0547083,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_7a03e677,INR,IDR,2026-11-17,198.18274784,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_759b2af2,INR,VND,2026-11-17,311.952084,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_2717b1f0,INR,CNY,2026-11-17,0.08803647,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_e1f19d47,INR,QAR,2026-11-17,0.04447,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_aa43063c,INR,SAR,2026-11-17,0.04571123,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_19fcf7ca,INR,NZD,2026-11-17,0.02051125,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_c0c2f345,USD,INR,2026-11-17,85.09845509,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_c605284a,USD,EUR,2026-11-17,0.94387524,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_91b72ba0,USD,GBP,2026-11-17,0.8095204,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_d6408885,USD,AED,2026-11-17,3.73612373,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_b26037fc,USD,SGD,2026-11-17,1.36845774,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_32e4b3bc,USD,THB,2026-11-17,35.63933773,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_edd6cdc3,USD,LKR,2026-11-17,301.7251442,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_c98b048d,USD,NPR,2026-11-17,136.43201184,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_e0b9b284,USD,BTN,2026-11-17,84.91171078,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_7048bfd6,USD,MVR,2026-11-17,15.76881191,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_55b6587f,USD,JPY,2026-11-17,154.30001235,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_9be3b2fe,USD,KRW,2026-11-17,1380.98404663,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_d8e7e11d,USD,KWD,2026-11-17,0.31156807,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_765c1921,USD,BHD,2026-11-17,0.38438021,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_6c24ed58,USD,AUD,2026-11-17,1.56248683,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_6d8891ad,USD,CAD,2026-11-17,1.39925205,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_be5b5ad0,USD,CHF,2026-11-17,0.8939864,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_436c202a,USD,MYR,2026-11-17,4.56411279,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_6f1c2355,USD,IDR,2026-11-17,16598.27720163,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_b995c627,USD,VND,2026-11-17,25853.59103478,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_bf156f5b,USD,CNY,2026-11-17,7.36332429,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_b78f004a,USD,QAR,2026-11-17,3.7233894,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_1eab8512,USD,SAR,2026-11-17,3.8246728,kv_synthetic_feed,2026-08-18T10:00:00+05:30
fxr_0d8d13ad,USD,NZD,2026-11-17,1.71143648,kv_synthetic_feed,2026-08-18T10:00:00+05:30
