hold_id,inventory_id,user_id,units,idempotency_key,created_at,expires_at,released_at,booking_id,status,updated_at
hld_575d9e74,inv_74c5a06c,usr_67d03584,1,hidem_9f36d8ac05716597,2026-08-16T00:00:00+05:30,2026-08-16T00:10:00+05:30,2026-08-16T00:17:00+05:30,,released,2026-08-18T10:00:00+05:30
hld_c4985475,inv_36c93eb6,usr_9c898903,2,hidem_12c6f41682902b45,2026-08-11T05:45:00+05:30,2026-08-11T05:55:00+05:30,,bkg_8e2509e9,confirmed,2026-08-18T10:00:00+05:30
hld_d100e435,inv_e359913f,usr_8479a3e5,2,hidem_7a357153e30628e7,2026-08-14T14:45:00+05:30,2026-08-14T15:00:00+05:30,2026-08-14T15:02:00+05:30,,expired,2026-08-18T10:00:00+05:30
hld_99a71075,inv_132a954f,usr_3cb7beb3,1,hidem_2e0f780567dc9fc9,2026-08-11T23:30:00+05:30,2026-08-11T23:50:00+05:30,,,active,2026-08-18T10:00:00+05:30
hld_0183f3d1,inv_c978a62b,usr_7da99ef5,1,hidem_831eb043ccb19743,2026-08-11T20:30:00+05:30,2026-08-11T20:45:00+05:30,,,active,2026-08-18T10:00:00+05:30
hld_35e9d9dc,inv_0c424bcb,usr_d8cab59f,1,hidem_00ee7f4abe8c65e3,2026-08-12T00:45:00+05:30,2026-08-12T01:05:00+05:30,,,active,2026-08-18T10:00:00+05:30
hld_7669818f,inv_242ccd42,usr_21fe0c1f,2,hidem_86f990177b722271,2026-08-15T19:45:00+05:30,2026-08-15T20:00:00+05:30,2026-08-15T20:02:00+05:30,,released,2026-08-18T10:00:00+05:30
hld_6dbdcdd8,inv_3b6cfedb,usr_b678aa48,2,hidem_a1b733df75c22bb2,2026-08-11T05:30:00+05:30,2026-08-11T05:40:00+05:30,2026-08-11T05:47:00+05:30,,expired,2026-08-18T10:00:00+05:30
hld_f3b68b2e,inv_44422b8a,usr_12f95c97,2,hidem_f57075843a759ec0,2026-08-14T15:00:00+05:30,2026-08-14T15:15:00+05:30,,bkg_c297f4a2,confirmed,2026-08-18T10:00:00+05:30
hld_1b601cd5,inv_293d5a33,usr_fc8fd348,2,hidem_44d485ffee1315e6,2026-08-16T04:45:00+05:30,2026-08-16T05:05:00+05:30,,,active,2026-08-18T10:00:00+05:30
hld_362a75d7,inv_9cac0a92,usr_f6db29eb,2,hidem_3c15827fafa8cc34,2026-08-11T08:30:00+05:30,2026-08-11T08:40:00+05:30,2026-08-11T08:47:00+05:30,,released,2026-08-18T10:00:00+05:30
hld_b6cfdebf,inv_5d011cf8,usr_f353d290,1,hidem_f8a195c31aa362ed,2026-08-14T23:15:00+05:30,2026-08-14T23:25:00+05:30,,,active,2026-08-18T10:00:00+05:30
hld_b6d53df2,inv_80745e7b,usr_fe056e56,1,hidem_2201f036505f2544,2026-08-15T06:15:00+05:30,2026-08-15T06:25:00+05:30,,bkg_faa05371,confirmed,2026-08-18T10:00:00+05:30
hld_c5312da1,inv_30163fef,usr_6e3b5c10,2,hidem_2abc55d4a26abf78,2026-08-11T13:30:00+05:30,2026-08-11T13:50:00+05:30,,,active,2026-08-18T10:00:00+05:30
hld_1ab20f03,inv_0f7aaaca,usr_5e4aa2d9,2,hidem_19c02947884339af,2026-08-12T07:15:00+05:30,2026-08-12T07:25:00+05:30,2026-08-12T07:32:00+05:30,,expired,2026-08-18T10:00:00+05:30
hld_c7fad90c,inv_a52f3e42,usr_9059c966,2,hidem_953fd6a74cb6d4da,2026-08-15T09:15:00+05:30,2026-08-15T09:25:00+05:30,,bkg_d6549727,confirmed,2026-08-18T10:00:00+05:30
hld_27378bea,inv_94843e25,usr_6a108f4e,1,hidem_2f1dc10afcae2e5a,2026-08-12T11:00:00+05:30,2026-08-12T11:20:00+05:30,,bkg_6a333036,confirmed,2026-08-18T10:00:00+05:30
hld_41c3242e,inv_74515baf,usr_a0b28bd2,1,hidem_a3ceae3006bcd762,2026-08-17T02:15:00+05:30,2026-08-17T02:30:00+05:30,,bkg_f3964a78,confirmed,2026-08-18T10:00:00+05:30
hld_3b07f0a2,inv_010af293,usr_7da99ef5,2,hidem_e32db713e67a6923,2026-08-13T13:30:00+05:30,2026-08-13T13:50:00+05:30,,bkg_52bbf836,confirmed,2026-08-18T10:00:00+05:30
hld_9422db98,inv_f65c42d3,usr_5d8450f0,2,hidem_95157f1135d697d1,2026-08-10T03:30:00+05:30,2026-08-10T03:45:00+05:30,2026-08-10T03:47:00+05:30,,expired,2026-08-18T10:00:00+05:30
hld_a5cf5df1,inv_c8d99a32,usr_e2490a9e,2,hidem_746f59339943b626,2026-08-14T09:30:00+05:30,2026-08-14T09:50:00+05:30,,,active,2026-08-18T10:00:00+05:30
hld_a28ea2b5,inv_d09d7375,usr_fecd2601,1,hidem_93f160f1f8507cbb,2026-08-15T23:45:00+05:30,2026-08-15T23:55:00+05:30,,bkg_d49c3637,confirmed,2026-08-18T10:00:00+05:30
hld_a778b17a,inv_52688d46,usr_7f26d855,1,hidem_e45c859f64a73632,2026-08-12T20:00:00+05:30,2026-08-12T20:10:00+05:30,,bkg_c581f114,confirmed,2026-08-18T10:00:00+05:30
hld_478947bf,inv_89092ca2,usr_97d7df2b,2,hidem_f053a3f0aae50067,2026-08-17T02:45:00+05:30,2026-08-17T03:05:00+05:30,2026-08-17T03:02:00+05:30,,released,2026-08-18T10:00:00+05:30
hld_1651c408,inv_b8095b0d,usr_ce941853,1,hidem_25686d6664bb3504,2026-08-16T08:45:00+05:30,2026-08-16T09:00:00+05:30,,,active,2026-08-18T10:00:00+05:30
hld_2ad7394e,inv_61b9ba28,usr_ede8042e,2,hidem_b6debf62ebae282b,2026-08-15T04:30:00+05:30,2026-08-15T04:40:00+05:30,,bkg_2954b3c9,confirmed,2026-08-18T10:00:00+05:30
hld_98a92e40,inv_8651bf8f,usr_1f670e21,1,hidem_99f971ce821f5e91,2026-08-16T16:00:00+05:30,2026-08-16T16:15:00+05:30,,bkg_71ce53df,confirmed,2026-08-18T10:00:00+05:30
hld_fbd158f2,inv_d1395696,usr_b9d5e7c6,2,hidem_f008637119ae8bdc,2026-08-11T19:15:00+05:30,2026-08-11T19:25:00+05:30,,bkg_02198fae,confirmed,2026-08-18T10:00:00+05:30
hld_df34020c,inv_626fba23,usr_5f1e6e1c,2,hidem_b77d564a34b0c16d,2026-08-12T00:30:00+05:30,2026-08-12T00:40:00+05:30,,,active,2026-08-18T10:00:00+05:30
hld_4ff2f257,inv_5a9da3d1,usr_0ae483ef,2,hidem_7ade2b7a9a7bb012,2026-08-17T03:15:00+05:30,2026-08-17T03:25:00+05:30,,,active,2026-08-18T10:00:00+05:30
hld_b473f07d,inv_e3deb1f7,usr_60fd8d80,1,hidem_755ff4220980a8d5,2026-08-16T18:15:00+05:30,2026-08-16T18:30:00+05:30,,bkg_98da4e90,confirmed,2026-08-18T10:00:00+05:30
hld_aaf6f8f5,inv_73897b6e,usr_23811da7,1,hidem_e130b058286ede88,2026-08-12T11:00:00+05:30,2026-08-12T11:15:00+05:30,,,active,2026-08-18T10:00:00+05:30
hld_2b908b27,inv_0c1c1222,usr_865c98a2,2,hidem_49f27a5768fe343c,2026-08-16T20:45:00+05:30,2026-08-16T20:55:00+05:30,,bkg_03e4061d,confirmed,2026-08-18T10:00:00+05:30
hld_7e9242da,inv_09f887cc,usr_91afdeed,2,hidem_0e4270d41f0b5c14,2026-08-13T11:45:00+05:30,2026-08-13T11:55:00+05:30,,bkg_2f266670,confirmed,2026-08-18T10:00:00+05:30
hld_cd444a2f,inv_6ed890bb,usr_e0a2b51a,2,hidem_2e640094e745b60b,2026-08-15T19:45:00+05:30,2026-08-15T20:05:00+05:30,2026-08-15T20:02:00+05:30,,released,2026-08-18T10:00:00+05:30
hld_d5cfe805,inv_edffd94a,usr_5c38267a,1,hidem_0268a3ad5d19c0aa,2026-08-11T15:15:00+05:30,2026-08-11T15:35:00+05:30,2026-08-11T15:32:00+05:30,,released,2026-08-18T10:00:00+05:30
hld_835df94f,inv_be02dbab,usr_7e0ddebe,2,hidem_11f60151e3d317a9,2026-08-12T16:30:00+05:30,2026-08-12T16:40:00+05:30,,bkg_869ddfba,confirmed,2026-08-18T10:00:00+05:30
hld_a4ffe8ea,inv_0a785d5c,usr_55a04c8d,1,hidem_66f347d418a03c29,2026-08-13T09:00:00+05:30,2026-08-13T09:20:00+05:30,2026-08-13T09:17:00+05:30,,expired,2026-08-18T10:00:00+05:30
hld_8d8ae1ad,inv_edd65eff,usr_fe13fe0f,2,hidem_b1772a2990d11d44,2026-08-14T11:45:00+05:30,2026-08-14T11:55:00+05:30,,,active,2026-08-18T10:00:00+05:30
hld_cd937ffa,inv_b7075c81,usr_05d0be25,1,hidem_4d109622c38c3603,2026-08-14T14:45:00+05:30,2026-08-14T14:55:00+05:30,2026-08-14T15:02:00+05:30,,released,2026-08-18T10:00:00+05:30
hld_dac4c874,inv_e0c4cd73,usr_f4293e56,1,hidem_7ac433ef67599d12,2026-08-12T04:00:00+05:30,2026-08-12T04:10:00+05:30,,bkg_f5b52b28,confirmed,2026-08-18T10:00:00+05:30
hld_dd324fe4,inv_13ccfa11,usr_1f3d0c32,2,hidem_28dcbcdf827bcce6,2026-08-16T09:45:00+05:30,2026-08-16T09:55:00+05:30,,bkg_faf17d11,confirmed,2026-08-18T10:00:00+05:30
hld_1151ed6a,inv_2fcf5058,usr_62216ab5,1,hidem_5377abe284c6b891,2026-08-15T19:45:00+05:30,2026-08-15T20:05:00+05:30,2026-08-15T20:02:00+05:30,,expired,2026-08-18T10:00:00+05:30
hld_544c14c1,inv_7ac63094,usr_ece2ab24,2,hidem_484d12d23f9cad52,2026-08-15T20:45:00+05:30,2026-08-15T21:00:00+05:30,2026-08-15T21:02:00+05:30,,expired,2026-08-18T10:00:00+05:30
hld_458c4d45,inv_08e3d1cb,usr_4e0c977f,1,hidem_50b55917b833837a,2026-08-16T08:15:00+05:30,2026-08-16T08:25:00+05:30,,bkg_e7f6c3e0,confirmed,2026-08-18T10:00:00+05:30
hld_7ac6d2af,inv_0318d79f,usr_b357f73c,1,hidem_32789789149e96a8,2026-08-13T12:15:00+05:30,2026-08-13T12:30:00+05:30,,,active,2026-08-18T10:00:00+05:30
hld_74255a80,inv_03fb1401,usr_ab44eb3e,2,hidem_ed32308b4a50c030,2026-08-10T03:45:00+05:30,2026-08-10T04:05:00+05:30,,bkg_0fe06257,confirmed,2026-08-18T10:00:00+05:30
hld_bff281be,inv_6071cb91,usr_c6cbfba5,2,hidem_7233594295c73495,2026-08-12T20:00:00+05:30,2026-08-12T20:15:00+05:30,2026-08-12T20:17:00+05:30,,released,2026-08-18T10:00:00+05:30
hld_3fd249ae,inv_276e42e0,usr_24f139e5,2,hidem_8a9dbd1c96ad3da2,2026-08-15T19:45:00+05:30,2026-08-15T19:55:00+05:30,,bkg_09e453a7,confirmed,2026-08-18T10:00:00+05:30
hld_35dda85b,inv_f97cfdf0,usr_671138ff,2,hidem_0fe323027a5a43e7,2026-08-10T07:00:00+05:30,2026-08-10T07:20:00+05:30,,bkg_c703a2c5,confirmed,2026-08-18T10:00:00+05:30
hld_b9e273f7,inv_cdd04693,usr_9059c966,1,hidem_0e418642929471bf,2026-08-15T23:30:00+05:30,2026-08-15T23:40:00+05:30,,bkg_c0de68da,confirmed,2026-08-18T10:00:00+05:30
hld_0bc42565,inv_a526c565,usr_1b834d08,1,hidem_7a6b89d1c26f0540,2026-08-11T21:15:00+05:30,2026-08-11T21:25:00+05:30,2026-08-11T21:32:00+05:30,,expired,2026-08-18T10:00:00+05:30
hld_5f98819d,inv_c86f6ca5,usr_e94f06ca,1,hidem_e87f07b4acda0662,2026-08-14T17:45:00+05:30,2026-08-14T18:05:00+05:30,,,active,2026-08-18T10:00:00+05:30
hld_1d382f8a,inv_f1bfa458,usr_df88839b,2,hidem_cdd4aa0bb6cdaf2e,2026-08-14T22:30:00+05:30,2026-08-14T22:45:00+05:30,,bkg_969c245d,confirmed,2026-08-18T10:00:00+05:30
hld_60222af8,inv_b5d83641,usr_4f00071d,1,hidem_3c371e8c1379f55e,2026-08-16T04:30:00+05:30,2026-08-16T04:40:00+05:30,,bkg_c2c4fc05,confirmed,2026-08-18T10:00:00+05:30
hld_18aa4ee4,inv_aca056f6,usr_2fcc58dc,2,hidem_b1bb3ef7e8eea6d1,2026-08-14T20:15:00+05:30,2026-08-14T20:35:00+05:30,2026-08-14T20:32:00+05:30,,released,2026-08-18T10:00:00+05:30
hld_bde34874,inv_4a7c5b22,usr_da5d7284,1,hidem_cfeffd1244c73308,2026-08-15T18:30:00+05:30,2026-08-15T18:50:00+05:30,,,active,2026-08-18T10:00:00+05:30
hld_bc2138cb,inv_4fead9db,usr_f6728ccc,2,hidem_d3c2acdf5891d4be,2026-08-15T17:00:00+05:30,2026-08-15T17:15:00+05:30,2026-08-15T17:17:00+05:30,,expired,2026-08-18T10:00:00+05:30
hld_8e850417,inv_0da67130,usr_5d8450f0,2,hidem_80a5fb90f6c5fa53,2026-08-14T23:30:00+05:30,2026-08-14T23:50:00+05:30,2026-08-14T23:47:00+05:30,,expired,2026-08-18T10:00:00+05:30
hld_c1d6bb70,inv_f83ff1bf,usr_f94b1e02,1,hidem_7dcccb1b04e109be,2026-08-17T17:30:00+05:30,2026-08-17T17:40:00+05:30,,,active,2026-08-18T10:00:00+05:30
hld_734b067a,inv_f6cfe105,usr_c426b4e1,1,hidem_320df47fc7616682,2026-08-14T21:00:00+05:30,2026-08-14T21:10:00+05:30,2026-08-14T21:17:00+05:30,,released,2026-08-18T10:00:00+05:30
hld_05ab781f,inv_b6029e7a,usr_4022bd9b,2,hidem_0b8cbaa2f88c0db2,2026-08-14T08:00:00+05:30,2026-08-14T08:20:00+05:30,2026-08-14T08:17:00+05:30,,expired,2026-08-18T10:00:00+05:30
hld_e4a09234,inv_2c5e78af,usr_410809ba,2,hidem_0ac84adf65db3b2d,2026-08-11T16:30:00+05:30,2026-08-11T16:45:00+05:30,2026-08-11T16:47:00+05:30,,released,2026-08-18T10:00:00+05:30
hld_f32cc8fe,inv_b91cb15e,usr_e076a69d,2,hidem_0f9d9cb40e8e8374,2026-08-11T14:30:00+05:30,2026-08-11T14:40:00+05:30,2026-08-11T14:47:00+05:30,,expired,2026-08-18T10:00:00+05:30
hld_091d6866,inv_c03f0797,usr_d312cbff,1,hidem_c260bca4533258ce,2026-08-13T16:15:00+05:30,2026-08-13T16:25:00+05:30,,bkg_a2f65719,confirmed,2026-08-18T10:00:00+05:30
hld_054fc080,inv_36cdb261,usr_595656b6,2,hidem_a71d500d1d67847d,2026-08-12T10:15:00+05:30,2026-08-12T10:30:00+05:30,,,active,2026-08-18T10:00:00+05:30
hld_06adce8e,inv_12431bbd,usr_ddcb196c,2,hidem_6ce5345494e69423,2026-08-17T07:45:00+05:30,2026-08-17T08:00:00+05:30,,,active,2026-08-18T10:00:00+05:30
hld_aaf55942,inv_8d2cb0c9,usr_dc1bd238,2,hidem_223d25436d15e28b,2026-08-17T11:45:00+05:30,2026-08-17T12:05:00+05:30,,,active,2026-08-18T10:00:00+05:30
hld_f90b8abd,inv_5e097106,usr_de0e4344,1,hidem_8fcbf71a11fcb1b7,2026-08-17T22:15:00+05:30,2026-08-17T22:25:00+05:30,,bkg_cf965f4b,confirmed,2026-08-18T10:00:00+05:30
hld_55df4fec,inv_70112ef3,usr_9e6dc4d3,2,hidem_eafe434eb45f6294,2026-08-11T01:00:00+05:30,2026-08-11T01:15:00+05:30,,bkg_4fb2aa27,confirmed,2026-08-18T10:00:00+05:30
hld_b69d4580,inv_ba180289,usr_759b4145,1,hidem_e1ab20c7fe485ce2,2026-08-12T15:15:00+05:30,2026-08-12T15:35:00+05:30,2026-08-12T15:32:00+05:30,,expired,2026-08-18T10:00:00+05:30
hld_7add2149,inv_7ad70e23,usr_e95757cb,2,hidem_ffbcea184c30af93,2026-08-13T16:45:00+05:30,2026-08-13T17:05:00+05:30,,bkg_72511bae,confirmed,2026-08-18T10:00:00+05:30
hld_e4243383,inv_b3c1d60b,usr_247f37bf,1,hidem_9814f59cdb53743e,2026-08-17T11:30:00+05:30,2026-08-17T11:40:00+05:30,,,active,2026-08-18T10:00:00+05:30
hld_6320b2b0,inv_3b1e5693,usr_fc8fd348,2,hidem_943b4b7a33d59da1,2026-08-16T07:30:00+05:30,2026-08-16T07:50:00+05:30,,,active,2026-08-18T10:00:00+05:30
hld_9097b9f3,inv_293b75d1,usr_eb6b7ee0,1,hidem_1f9bf132cefaa618,2026-08-14T06:30:00+05:30,2026-08-14T06:50:00+05:30,,,active,2026-08-18T10:00:00+05:30
hld_a5d11ffb,inv_f4216b47,usr_fe68ac3c,2,hidem_f3c402230b529793,2026-08-16T11:15:00+05:30,2026-08-16T11:35:00+05:30,,,active,2026-08-18T10:00:00+05:30
hld_2f776fcd,inv_b0f8ab50,usr_2aa556d6,2,hidem_a2ee4a4284d610a2,2026-08-13T03:00:00+05:30,2026-08-13T03:15:00+05:30,,,active,2026-08-18T10:00:00+05:30
hld_c031106d,inv_09e3c287,usr_8317ab30,2,hidem_51e59bb290fb5a43,2026-08-15T21:30:00+05:30,2026-08-15T21:45:00+05:30,2026-08-15T21:47:00+05:30,,released,2026-08-18T10:00:00+05:30
hld_7e5558d8,inv_abdae80d,usr_abfc225a,1,hidem_afdae9d8ef7ad240,2026-08-14T18:00:00+05:30,2026-08-14T18:20:00+05:30,,,active,2026-08-18T10:00:00+05:30
hld_5475ad84,inv_795b3007,usr_e47b6104,2,hidem_96915bd01a3a9a45,2026-08-13T08:15:00+05:30,2026-08-13T08:25:00+05:30,,bkg_bfba39c7,confirmed,2026-08-18T10:00:00+05:30
hld_e02f480b,inv_ec0c02c4,usr_d5dfb8d0,1,hidem_f6b7212f6b92b1b8,2026-08-14T21:45:00+05:30,2026-08-14T22:00:00+05:30,,bkg_5c48cab2,confirmed,2026-08-18T10:00:00+05:30
hld_8877c0c0,inv_7da264da,usr_7c7b9fd7,2,hidem_4d5fc63c77c37d22,2026-08-11T05:00:00+05:30,2026-08-11T05:10:00+05:30,,,active,2026-08-18T10:00:00+05:30
hld_0931c476,inv_2c9bdccd,usr_20ea4b19,2,hidem_99afc3d5f977a15f,2026-08-13T16:45:00+05:30,2026-08-13T17:00:00+05:30,,bkg_26141541,confirmed,2026-08-18T10:00:00+05:30
hld_f877ce3b,inv_eba06735,usr_57a830d8,2,hidem_c306705d87e61093,2026-08-11T10:00:00+05:30,2026-08-11T10:15:00+05:30,2026-08-11T10:17:00+05:30,,released,2026-08-18T10:00:00+05:30
hld_43eeabca,inv_a34d015e,usr_5502e88b,1,hidem_e631d982487ac019,2026-08-16T22:00:00+05:30,2026-08-16T22:10:00+05:30,2026-08-16T22:17:00+05:30,,released,2026-08-18T10:00:00+05:30
hld_8f796097,inv_f697f9d6,usr_99bd0088,1,hidem_dcbec015d3429f52,2026-08-13T07:30:00+05:30,2026-08-13T07:50:00+05:30,,bkg_70931c84,confirmed,2026-08-18T10:00:00+05:30
hld_5fb8df2d,inv_947c81e5,usr_651a4d17,2,hidem_02d94501859d4f4e,2026-08-12T20:00:00+05:30,2026-08-12T20:15:00+05:30,,bkg_df30837b,confirmed,2026-08-18T10:00:00+05:30
hld_78c3ebf5,inv_2ab089ca,usr_7e684451,1,hidem_a9fe34d7891267f6,2026-08-16T11:45:00+05:30,2026-08-16T11:55:00+05:30,,,active,2026-08-18T10:00:00+05:30
hld_d07937be,inv_27070af1,usr_0b483652,2,hidem_f9d5f25d7a8848eb,2026-08-12T16:00:00+05:30,2026-08-12T16:20:00+05:30,,bkg_9fc2184f,confirmed,2026-08-18T10:00:00+05:30
hld_ba6f019f,inv_35932e32,usr_f8162b43,2,hidem_7fb3467b94036a05,2026-08-11T10:00:00+05:30,2026-08-11T10:20:00+05:30,,bkg_90e79cda,confirmed,2026-08-18T10:00:00+05:30
hld_489641ee,inv_055fa41b,usr_638c6951,1,hidem_3943119c5a1dbd09,2026-08-13T12:45:00+05:30,2026-08-13T12:55:00+05:30,,,active,2026-08-18T10:00:00+05:30
hld_6dd7b975,inv_5b0467bf,usr_372a30af,1,hidem_a2e76d41ac33ca8e,2026-08-16T13:30:00+05:30,2026-08-16T13:40:00+05:30,2026-08-16T13:47:00+05:30,,released,2026-08-18T10:00:00+05:30
hld_217b81b0,inv_8c382fa1,usr_c799c956,1,hidem_82c9a3537c7f0141,2026-08-10T07:00:00+05:30,2026-08-10T07:10:00+05:30,,bkg_b0699950,confirmed,2026-08-18T10:00:00+05:30
hld_6ab054e1,inv_76193f14,usr_44ef2e9c,2,hidem_8a3fd601f9463498,2026-08-15T01:30:00+05:30,2026-08-15T01:40:00+05:30,2026-08-15T01:47:00+05:30,,released,2026-08-18T10:00:00+05:30
hld_ba5cb7b5,inv_b0337dc8,usr_4b3af420,2,hidem_796765fb5a461e7e,2026-08-17T04:00:00+05:30,2026-08-17T04:15:00+05:30,,bkg_0fe06257,confirmed,2026-08-18T10:00:00+05:30
hld_5c6c5208,inv_f592806b,usr_5e9a11a1,1,hidem_7a252e54ec48286c,2026-08-13T17:30:00+05:30,2026-08-13T17:50:00+05:30,,bkg_3e653aa4,confirmed,2026-08-18T10:00:00+05:30
hld_a9e2e1ba,inv_d409f66d,usr_5d270409,1,hidem_ab6e651a34db9c14,2026-08-16T14:45:00+05:30,2026-08-16T15:00:00+05:30,,bkg_b94623ea,confirmed,2026-08-18T10:00:00+05:30
hld_c534dbef,inv_b6d753a6,usr_5de9da21,2,hidem_cdd24c14e178943c,2026-08-11T07:00:00+05:30,2026-08-11T07:15:00+05:30,,bkg_13dfd28b,confirmed,2026-08-18T10:00:00+05:30
hld_ea54722a,inv_e0b85f35,usr_b8779399,2,hidem_709696ff8c9ae0d0,2026-08-11T07:15:00+05:30,2026-08-11T07:30:00+05:30,2026-08-11T07:32:00+05:30,,expired,2026-08-18T10:00:00+05:30
hld_0ce5952b,inv_9118ab97,usr_ca0410cb,2,hidem_7f4d4b93ff5cd108,2026-08-10T18:30:00+05:30,2026-08-10T18:50:00+05:30,,,active,2026-08-18T10:00:00+05:30
hld_80a56a5e,inv_3192b6a1,usr_c46032f3,1,hidem_d587d0fbdf7160c4,2026-08-16T15:15:00+05:30,2026-08-16T15:25:00+05:30,2026-08-16T15:32:00+05:30,,expired,2026-08-18T10:00:00+05:30
hld_179897e4,inv_c86bffdd,usr_da5d7284,2,hidem_cb161f405b802285,2026-08-15T00:45:00+05:30,2026-08-15T01:05:00+05:30,,,active,2026-08-18T10:00:00+05:30
hld_fd53c689,inv_0358d112,usr_edf2bbfa,2,hidem_82c9a06f9aac1a4e,2026-08-16T23:00:00+05:30,2026-08-16T23:10:00+05:30,2026-08-16T23:17:00+05:30,,released,2026-08-18T10:00:00+05:30
hld_2d50ebf1,inv_99a7fc48,usr_c0b1d0d3,1,hidem_8fc300f63e08a3d3,2026-08-11T03:30:00+05:30,2026-08-11T03:40:00+05:30,,bkg_b36a8110,confirmed,2026-08-18T10:00:00+05:30
hld_f5d08d42,inv_b1e76ec8,usr_473f44c3,1,hidem_86ef87da2be5b715,2026-08-10T06:15:00+05:30,2026-08-10T06:30:00+05:30,,,active,2026-08-18T10:00:00+05:30
hld_ed3805c8,inv_f8d01751,usr_b2c6fdd5,1,hidem_5191de088702623b,2026-08-12T09:45:00+05:30,2026-08-12T09:55:00+05:30,,,active,2026-08-18T10:00:00+05:30
hld_d9872a8d,inv_2a1923b3,usr_96700977,2,hidem_477adcc5d4b9f611,2026-08-13T14:15:00+05:30,2026-08-13T14:35:00+05:30,2026-08-13T14:32:00+05:30,,expired,2026-08-18T10:00:00+05:30
hld_3f395b34,inv_f11b29bc,usr_0567fe37,1,hidem_b6921da372e3c547,2026-08-16T04:00:00+05:30,2026-08-16T04:10:00+05:30,,bkg_55382b3e,confirmed,2026-08-18T10:00:00+05:30
hld_5d8dc95b,inv_4d42ef55,usr_fcb4d1ef,2,hidem_2f800d6877cbd41e,2026-08-17T11:15:00+05:30,2026-08-17T11:35:00+05:30,2026-08-17T11:32:00+05:30,,expired,2026-08-18T10:00:00+05:30
hld_03c6196f,inv_841844d2,usr_2a348485,2,hidem_0a65e1076da58596,2026-08-10T10:45:00+05:30,2026-08-10T11:05:00+05:30,2026-08-10T11:02:00+05:30,,released,2026-08-18T10:00:00+05:30
hld_0d506be8,inv_44b74d99,usr_2e38cf37,1,hidem_495354375a106ae9,2026-08-11T16:15:00+05:30,2026-08-11T16:25:00+05:30,,bkg_7fa2dd99,confirmed,2026-08-18T10:00:00+05:30
hld_d76fd91e,inv_a37dfe75,usr_cdfb4f44,2,hidem_53782c11e44e0037,2026-08-14T18:45:00+05:30,2026-08-14T18:55:00+05:30,,,active,2026-08-18T10:00:00+05:30
hld_7fe98eef,inv_27a8f1f9,usr_de0e4344,2,hidem_c84ccbbcd74d2c35,2026-08-16T06:00:00+05:30,2026-08-16T06:15:00+05:30,,,active,2026-08-18T10:00:00+05:30
hld_1cbf3916,inv_d0d07f47,usr_86b7d9ab,1,hidem_b7a22cdfc8296ece,2026-08-13T09:00:00+05:30,2026-08-13T09:15:00+05:30,,bkg_0b358d9a,confirmed,2026-08-18T10:00:00+05:30
hld_81397d92,inv_14fb548b,usr_b0226153,1,hidem_b6a5525ac5372d95,2026-08-11T11:30:00+05:30,2026-08-11T11:45:00+05:30,2026-08-11T11:47:00+05:30,,released,2026-08-18T10:00:00+05:30
hld_588d4631,inv_fae27b0f,usr_a6b776c8,2,hidem_a670930930ac080e,2026-08-14T14:00:00+05:30,2026-08-14T14:15:00+05:30,,bkg_09a3beea,confirmed,2026-08-18T10:00:00+05:30
hld_5f9e13ad,inv_47b0a299,usr_52de2228,2,hidem_b3752868c2940ef5,2026-08-15T07:00:00+05:30,2026-08-15T07:10:00+05:30,,bkg_b1bd2087,confirmed,2026-08-18T10:00:00+05:30
hld_3e3b2729,inv_4293e70c,usr_0f45cfd7,1,hidem_c6e201f35f024a1f,2026-08-13T20:45:00+05:30,2026-08-13T21:00:00+05:30,2026-08-13T21:02:00+05:30,,expired,2026-08-18T10:00:00+05:30
hld_af8cc177,inv_922c3585,usr_326aed9f,1,hidem_7135093db9c2ad0f,2026-08-11T17:30:00+05:30,2026-08-11T17:40:00+05:30,,,active,2026-08-18T10:00:00+05:30
hld_dc3c5aff,inv_3716af69,usr_13fe8c0b,1,hidem_255fdadd17b81da2,2026-08-17T21:15:00+05:30,2026-08-17T21:35:00+05:30,,bkg_d01de9aa,confirmed,2026-08-18T10:00:00+05:30
hld_0ac05212,inv_47a2d984,usr_b07d9d74,1,hidem_ca92e4a0126d999a,2026-08-10T18:45:00+05:30,2026-08-10T19:05:00+05:30,,bkg_22514df7,confirmed,2026-08-18T10:00:00+05:30
hld_f3fcc60a,inv_2ff07d56,usr_b376fa1f,1,hidem_a284861313b2d16f,2026-08-16T03:00:00+05:30,2026-08-16T03:10:00+05:30,2026-08-16T03:17:00+05:30,,expired,2026-08-18T10:00:00+05:30
hld_78436fe4,inv_e16e4456,usr_759b4145,2,hidem_87717784c7653650,2026-08-14T17:15:00+05:30,2026-08-14T17:25:00+05:30,,,active,2026-08-18T10:00:00+05:30
hld_3b5131e0,inv_43e8bf08,usr_c46032f3,2,hidem_6c16c5605bc72bd2,2026-08-10T09:30:00+05:30,2026-08-10T09:50:00+05:30,2026-08-10T09:47:00+05:30,,released,2026-08-18T10:00:00+05:30
hld_7c1a027d,inv_6cc1fa22,usr_21b63d3b,1,hidem_4c724b5fbadd6d8f,2026-08-15T12:45:00+05:30,2026-08-15T13:00:00+05:30,,bkg_b7a0d41c,confirmed,2026-08-18T10:00:00+05:30
