fare_id,flight_id,cabin_class,fare_class,base_fare,taxes,currency,baggage_kg,cabin_baggage_kg,changeable,change_fee,refundable,seats_total,status,updated_at
far_afa72634,flt_5e5a9d1a,economy,flex,9119.15,1459.06,INR,15,7,1,,1,26,active,2026-08-18T10:00:00+05:30
far_b4769b8d,flt_5e5a9d1a,economy,standard,7474.72,1195.95,INR,15,7,0,896.97,0,37,active,2026-08-18T10:00:00+05:30
far_f6b8ed77,flt_5e5a9d1a,business,promo,18073.86,2891.82,INR,30,7,0,2168.86,0,10,active,2026-08-18T10:00:00+05:30
far_71e5e651,flt_5e5a9d1a,business,flex,28269.38,4523.10,INR,30,7,1,3392.33,1,6,active,2026-08-18T10:00:00+05:30
far_accc94ed,flt_329e45c1,economy,saver,3577.71,572.43,INR,15,7,0,429.33,0,145,active,2026-08-18T10:00:00+05:30
far_a919d804,flt_236ab6e7,economy,promo,7308.11,1169.30,INR,15,7,0,876.97,0,153,active,2026-08-18T10:00:00+05:30
far_33428d3d,flt_236ab6e7,economy,saver,8245.04,1319.21,INR,15,7,0,989.41,0,148,active,2026-08-18T10:00:00+05:30
far_04cc89d6,flt_236ab6e7,business,flex,35434.94,5669.59,INR,30,7,1,,1,10,active,2026-08-18T10:00:00+05:30
far_82dc4573,flt_236ab6e7,business,standard,29045.03,4647.21,INR,30,7,0,,0,10,active,2026-08-18T10:00:00+05:30
far_cc2c3b0c,flt_9cc4d3ac,economy,saver,6494.32,1039.09,INR,15,7,0,,0,81,active,2026-08-18T10:00:00+05:30
far_dbadde49,flt_9cc4d3ac,economy,promo,5756.33,921.01,INR,15,7,0,690.76,0,153,active,2026-08-18T10:00:00+05:30
far_578371ab,flt_9cc4d3ac,business,standard,22877.72,3660.44,INR,30,7,0,2745.33,0,32,active,2026-08-18T10:00:00+05:30
far_b4fa0d9f,flt_9cc4d3ac,business,flex,27910.82,4465.73,INR,30,7,1,3349.30,1,36,active,2026-08-18T10:00:00+05:30
far_21981fb7,flt_bccf27c0,economy,promo,5713.89,914.22,INR,15,7,0,685.67,0,154,active,2026-08-18T10:00:00+05:30
far_85970506,flt_bccf27c0,economy,saver,6446.45,1031.43,INR,15,7,0,773.57,0,126,active,2026-08-18T10:00:00+05:30
far_b122a4e1,flt_bccf27c0,business,flex,27705.06,4432.81,INR,30,7,1,,1,22,active,2026-08-18T10:00:00+05:30
far_87fa1850,flt_bccf27c0,business,promo,17713.07,2834.09,INR,30,7,0,,0,6,active,2026-08-18T10:00:00+05:30
far_0506990c,flt_8ba38001,economy,promo,16201.47,2592.23,INR,15,7,0,,0,86,active,2026-08-18T10:00:00+05:30
far_685b5bb4,flt_8ba38001,economy,standard,20771.11,3323.38,INR,15,7,0,2492.53,0,45,active,2026-08-18T10:00:00+05:30
far_68b2bcdb,flt_8ba38001,business,standard,64390.45,10302.47,INR,30,7,0,7726.85,0,4,active,2026-08-18T10:00:00+05:30
far_9c1fae25,flt_8ba38001,business,corporate,70829.50,11332.72,INR,30,7,1,,0,27,active,2026-08-18T10:00:00+05:30
far_0a6a10b2,flt_383f3d8e,economy,flex,1787.19,285.95,INR,15,7,1,214.46,1,93,active,2026-08-18T10:00:00+05:30
far_5fabcd64,flt_383f3d8e,economy,saver,1289.12,206.26,INR,15,7,0,154.69,0,68,active,2026-08-18T10:00:00+05:30
far_925512f5,flt_383f3d8e,business,saver,3996.27,639.40,INR,30,7,0,479.55,0,39,active,2026-08-18T10:00:00+05:30
far_c3b34e94,flt_383f3d8e,business,flex,5540.29,886.45,INR,30,7,1,664.83,1,9,active,2026-08-18T10:00:00+05:30
far_0561077f,flt_614e1c80,economy,promo,14828.14,2372.50,INR,15,7,0,,0,144,active,2026-08-18T10:00:00+05:30
far_d199db97,flt_00bf312b,economy,standard,4628.86,740.62,INR,15,7,0,555.46,0,101,active,2026-08-18T10:00:00+05:30
far_3fbea00c,flt_00bf312b,economy,saver,4073.40,651.74,INR,15,7,0,488.81,0,102,active,2026-08-18T10:00:00+05:30
far_39ccc56c,flt_00bf312b,business,standard,14349.47,2295.92,INR,30,7,0,1721.94,0,15,active,2026-08-18T10:00:00+05:30
far_ca975330,flt_00bf312b,business,promo,11192.59,1790.81,INR,30,7,0,,0,20,active,2026-08-18T10:00:00+05:30
far_8a76fd70,flt_0f750f59,economy,corporate,3880310.96,620849.75,IDR,15,7,1,,0,38,active,2026-08-18T10:00:00+05:30
far_b5877388,flt_0f750f59,economy,flex,4303617.61,688578.82,IDR,15,7,1,516434.11,1,93,active,2026-08-18T10:00:00+05:30
far_2582ba4b,flt_0f750f59,business,corporate,12028963.98,1924634.24,IDR,30,7,1,1443475.68,0,27,active,2026-08-18T10:00:00+05:30
far_479e44ac,flt_0f750f59,business,saver,9623171.19,1539707.39,IDR,30,7,0,1154780.54,0,6,active,2026-08-18T10:00:00+05:30
far_2ea6df53,flt_2791cec6,economy,standard,152.76,24.44,MYR,15,7,0,,0,113,active,2026-08-18T10:00:00+05:30
far_8a45ade8,flt_2791cec6,economy,corporate,168.04,26.89,MYR,15,7,1,,0,42,active,2026-08-18T10:00:00+05:30
far_fab8b0b0,flt_2791cec6,business,saver,416.74,66.68,MYR,30,7,0,50.01,0,23,active,2026-08-18T10:00:00+05:30
far_1b0a490a,flt_2791cec6,business,flex,577.75,92.44,MYR,30,7,1,69.33,1,29,active,2026-08-18T10:00:00+05:30
far_4345544a,flt_bf387362,economy,flex,6741763.01,1078682.08,IDR,15,7,1,809011.56,1,153,active,2026-08-18T10:00:00+05:30
far_c09b2cf6,flt_bf387362,economy,promo,4310307.50,689649.20,IDR,15,7,0,517236.90,0,36,active,2026-08-18T10:00:00+05:30
far_96752740,flt_bf387362,business,saver,15075024.17,2412003.87,IDR,30,7,0,,0,37,active,2026-08-18T10:00:00+05:30
far_2602ee8a,flt_bf387362,business,promo,13361953.24,2137912.52,IDR,30,7,0,,0,19,active,2026-08-18T10:00:00+05:30
far_79072f6e,flt_7e0053eb,economy,promo,4164.81,666.37,INR,15,7,0,499.78,0,100,active,2026-08-18T10:00:00+05:30
far_a2911270,flt_7e0053eb,economy,flex,6514.19,1042.27,INR,15,7,1,781.70,1,72,active,2026-08-18T10:00:00+05:30
far_ba717a6f,flt_7e0053eb,business,standard,16552.46,2648.39,INR,30,7,0,,0,16,active,2026-08-18T10:00:00+05:30
far_a64c373b,flt_7e0053eb,business,corporate,18207.71,2913.23,INR,30,7,1,2184.92,0,12,active,2026-08-18T10:00:00+05:30
far_635e01ac,flt_44bce64b,economy,flex,792.37,126.78,MYR,15,7,1,,1,167,active,2026-08-18T10:00:00+05:30
far_2227c456,flt_44bce64b,economy,standard,649.48,103.92,MYR,15,7,0,,0,123,active,2026-08-18T10:00:00+05:30
far_023be933,flt_44bce64b,business,promo,1570.45,251.27,MYR,30,7,0,188.45,0,8,active,2026-08-18T10:00:00+05:30
far_accf5b81,flt_44bce64b,business,flex,2456.34,393.01,MYR,30,7,1,294.76,1,15,active,2026-08-18T10:00:00+05:30
far_558a5e59,flt_e0a95248,economy,flex,3977.22,636.35,THB,15,7,1,477.27,1,133,active,2026-08-18T10:00:00+05:30
far_be18dc49,flt_e0a95248,economy,saver,2868.81,459.01,THB,15,7,0,344.26,0,79,active,2026-08-18T10:00:00+05:30
far_7363175d,flt_e0a95248,business,saver,8893.32,1422.93,THB,30,7,0,1067.20,0,30,active,2026-08-18T10:00:00+05:30
far_0f9fb209,flt_e0a95248,business,flex,12329.37,1972.70,THB,30,7,1,,1,10,active,2026-08-18T10:00:00+05:30
far_03a5ed19,flt_5f15f6ed,economy,promo,2959.22,473.48,INR,15,7,0,,0,81,active,2026-08-18T10:00:00+05:30
far_f258470c,flt_5f15f6ed,economy,standard,3793.87,607.02,INR,15,7,0,455.26,0,105,active,2026-08-18T10:00:00+05:30
far_b0af1d37,flt_5f15f6ed,business,promo,9173.58,1467.77,INR,30,7,0,1100.83,0,5,active,2026-08-18T10:00:00+05:30
far_3485a438,flt_5f15f6ed,business,flex,14348.43,2295.75,INR,30,7,1,1721.81,1,15,active,2026-08-18T10:00:00+05:30
far_15a90c73,flt_ba9f3bf1,economy,saver,7832.49,1253.20,INR,15,7,0,,0,158,active,2026-08-18T10:00:00+05:30
far_0edd624a,flt_ba9f3bf1,economy,flex,10858.68,1737.39,INR,15,7,1,1303.04,1,139,active,2026-08-18T10:00:00+05:30
far_cf5a87dc,flt_ba9f3bf1,business,flex,33661.90,5385.90,INR,30,7,1,,1,37,active,2026-08-18T10:00:00+05:30
far_9a52e13c,flt_ba9f3bf1,business,promo,21521.55,3443.45,INR,30,7,0,,0,7,active,2026-08-18T10:00:00+05:30
far_cd284ec1,flt_08a921dd,economy,standard,4307.34,689.17,INR,15,7,0,,0,35,active,2026-08-18T10:00:00+05:30
far_a9a5be03,flt_08a921dd,economy,promo,3359.73,537.56,INR,15,7,0,403.17,0,74,active,2026-08-18T10:00:00+05:30
far_ae236c55,flt_08a921dd,business,promo,10415.15,1666.42,INR,30,7,0,1249.82,0,26,active,2026-08-18T10:00:00+05:30
far_504c9654,flt_08a921dd,business,corporate,14688.04,2350.09,INR,30,7,1,1762.56,0,28,active,2026-08-18T10:00:00+05:30
far_81685c89,flt_22460f9a,economy,promo,4110.61,657.70,INR,15,7,0,493.27,0,80,active,2026-08-18T10:00:00+05:30
far_babd4d93,flt_22460f9a,economy,flex,6429.41,1028.71,INR,15,7,1,771.53,1,155,active,2026-08-18T10:00:00+05:30
far_d5f0e68c,flt_22460f9a,business,corporate,17970.73,2875.32,INR,30,7,1,,0,30,active,2026-08-18T10:00:00+05:30
far_463d9fb2,flt_22460f9a,business,flex,19931.17,3188.99,INR,30,7,1,,1,6,active,2026-08-18T10:00:00+05:30
far_a709c557,flt_a9af1b74,economy,corporate,4757.24,761.16,INR,15,7,1,,0,35,active,2026-08-18T10:00:00+05:30
far_367c1d6f,flt_a9af1b74,economy,flex,5276.21,844.19,INR,15,7,1,633.15,1,49,active,2026-08-18T10:00:00+05:30
far_ff2a2ade,flt_a9af1b74,business,promo,10457.28,1673.17,INR,30,7,0,,0,33,active,2026-08-18T10:00:00+05:30
far_dcd410d8,flt_a9af1b74,business,saver,11797.96,1887.67,INR,30,7,0,1415.76,0,29,active,2026-08-18T10:00:00+05:30
far_aab31ad5,flt_139602ef,economy,saver,3350.39,536.06,INR,15,7,0,,0,79,active,2026-08-18T10:00:00+05:30
far_2a35eb6d,flt_139602ef,economy,promo,2969.66,475.15,INR,15,7,0,356.36,0,63,active,2026-08-18T10:00:00+05:30
far_05d5bf76,flt_139602ef,business,flex,14399.05,2303.85,INR,30,7,1,1727.89,1,26,active,2026-08-18T10:00:00+05:30
far_18a0d036,flt_139602ef,business,promo,9205.95,1472.95,INR,30,7,0,1104.71,0,5,active,2026-08-18T10:00:00+05:30
far_d7c347d2,flt_e90f5dfc,economy,promo,1135.25,181.64,INR,15,7,0,,0,36,active,2026-08-18T10:00:00+05:30
far_c3d44b74,flt_e90f5dfc,economy,flex,1775.64,284.10,INR,15,7,1,213.08,1,79,active,2026-08-18T10:00:00+05:30
far_48708565,flt_e90f5dfc,business,flex,5504.49,880.72,INR,30,7,1,660.54,1,19,active,2026-08-18T10:00:00+05:30
far_1495be81,flt_e90f5dfc,business,corporate,4963.06,794.09,INR,30,7,1,,0,8,active,2026-08-18T10:00:00+05:30
far_77f4e9d8,flt_2dbb9b2d,economy,saver,3332.38,533.18,INR,15,7,0,399.89,0,68,active,2026-08-18T10:00:00+05:30
far_ac5c1409,flt_2dbb9b2d,economy,corporate,4165.47,666.48,INR,15,7,1,499.86,0,99,active,2026-08-18T10:00:00+05:30
far_99df6b92,flt_2dbb9b2d,business,saver,10330.37,1652.86,INR,30,7,0,,0,13,active,2026-08-18T10:00:00+05:30
far_2131d37b,flt_2dbb9b2d,business,corporate,12912.97,2066.07,INR,30,7,1,1549.56,0,36,active,2026-08-18T10:00:00+05:30
far_95e83a0c,flt_dc9d44ec,economy,saver,1386.22,221.79,INR,15,7,0,166.35,0,76,active,2026-08-18T10:00:00+05:30
far_2c34d16d,flt_dc9d44ec,economy,standard,1575.25,252.04,INR,15,7,0,,0,119,active,2026-08-18T10:00:00+05:30
far_0328f5c1,flt_dc9d44ec,business,flex,5957.58,953.21,INR,30,7,1,714.91,1,38,active,2026-08-18T10:00:00+05:30
far_1ced3f2e,flt_dc9d44ec,business,promo,3808.94,609.43,INR,30,7,0,457.07,0,14,active,2026-08-18T10:00:00+05:30
far_daf8e3fa,flt_d3fda2c6,economy,flex,327.02,52.32,SGD,15,7,1,,1,61,active,2026-08-18T10:00:00+05:30
far_c3c7e527,flt_d3fda2c6,economy,saver,235.88,37.74,SGD,15,7,0,28.31,0,100,active,2026-08-18T10:00:00+05:30
far_f3148c27,flt_d3fda2c6,business,flex,1013.76,162.20,SGD,30,7,1,,1,8,active,2026-08-18T10:00:00+05:30
far_5bee1d23,flt_d3fda2c6,business,saver,731.24,117.00,SGD,30,7,0,87.75,0,28,active,2026-08-18T10:00:00+05:30
far_abc926e0,flt_f24af3c5,economy,promo,11688.70,1870.19,INR,15,7,0,1402.64,0,93,active,2026-08-18T10:00:00+05:30
far_b4df1298,flt_f24af3c5,economy,flex,18282.32,2925.17,INR,15,7,1,2193.88,1,55,active,2026-08-18T10:00:00+05:30
far_6d370ed2,flt_f24af3c5,business,corporate,51100.58,8176.09,INR,30,7,1,6132.07,0,36,active,2026-08-18T10:00:00+05:30
far_05c65b93,flt_f24af3c5,business,promo,36234.96,5797.59,INR,30,7,0,4348.20,0,5,active,2026-08-18T10:00:00+05:30
far_c391ad25,flt_ff1f3efb,economy,standard,9157.33,1465.17,THB,15,7,0,,0,64,active,2026-08-18T10:00:00+05:30
far_e3f39308,flt_ff1f3efb,economy,saver,8058.45,1289.35,THB,15,7,0,,0,42,active,2026-08-18T10:00:00+05:30
far_038535bb,flt_ff1f3efb,business,flex,34633.03,5541.29,THB,30,7,1,4155.96,1,29,active,2026-08-18T10:00:00+05:30
far_37917148,flt_ff1f3efb,business,promo,22142.43,3542.79,THB,30,7,0,2657.09,0,4,active,2026-08-18T10:00:00+05:30
far_6fc9d7ef,flt_2f1d295c,economy,saver,10392.47,1662.79,INR,15,7,0,1247.10,0,159,active,2026-08-18T10:00:00+05:30
far_713b410b,flt_2f1d295c,economy,corporate,12990.59,2078.49,INR,15,7,1,,0,61,active,2026-08-18T10:00:00+05:30
far_a9caa4ae,flt_2f1d295c,business,flex,44663.99,7146.24,INR,30,7,1,,1,8,active,2026-08-18T10:00:00+05:30
far_c0ee9187,flt_2f1d295c,business,standard,36609.83,5857.57,INR,30,7,0,4393.18,0,8,active,2026-08-18T10:00:00+05:30
far_76f1beea,flt_c90993fe,economy,flex,6833.89,1093.42,INR,15,7,1,820.07,1,119,active,2026-08-18T10:00:00+05:30
far_069122ff,flt_c90993fe,economy,corporate,6161.71,985.87,INR,15,7,1,,0,82,active,2026-08-18T10:00:00+05:30
far_2d016fa0,flt_c90993fe,business,standard,17364.81,2778.37,INR,30,7,0,2083.78,0,21,active,2026-08-18T10:00:00+05:30
far_5070cac2,flt_c90993fe,business,flex,21185.07,3389.61,INR,30,7,1,,1,27,active,2026-08-18T10:00:00+05:30
far_3e70376a,flt_327281f5,economy,corporate,4833.93,773.43,INR,15,7,1,,0,139,active,2026-08-18T10:00:00+05:30
far_3fbe4424,flt_327281f5,economy,flex,5361.27,857.80,INR,15,7,1,,1,166,active,2026-08-18T10:00:00+05:30
far_82ba57e4,flt_327281f5,business,standard,13622.89,2179.66,INR,30,7,0,1634.75,0,7,active,2026-08-18T10:00:00+05:30
far_8e7e5e40,flt_327281f5,business,flex,16619.93,2659.19,INR,30,7,1,,1,15,active,2026-08-18T10:00:00+05:30
far_de569660,flt_b9748c81,economy,promo,1209.65,193.54,INR,15,7,0,,0,68,active,2026-08-18T10:00:00+05:30
far_59445efd,flt_b9748c81,economy,flex,1892.01,302.72,INR,15,7,1,,1,106,active,2026-08-18T10:00:00+05:30
far_abd5066b,flt_b9748c81,business,promo,3749.91,599.98,INR,30,7,0,,0,17,active,2026-08-18T10:00:00+05:30
far_dad02d8a,flt_b9748c81,business,corporate,5288.33,846.13,INR,30,7,1,,0,25,active,2026-08-18T10:00:00+05:30
far_45271010,flt_2b3b4f02,economy,standard,3853.48,616.56,INR,15,7,0,462.42,0,116,active,2026-08-18T10:00:00+05:30
far_32a1f2bb,flt_2b3b4f02,economy,promo,3005.72,480.91,INR,15,7,0,,0,37,active,2026-08-18T10:00:00+05:30
far_e2675442,flt_2b3b4f02,business,promo,9317.72,1490.84,INR,30,7,0,,0,8,active,2026-08-18T10:00:00+05:30
far_42c4643a,flt_2b3b4f02,business,standard,11945.80,1911.33,INR,30,7,0,1433.50,0,32,active,2026-08-18T10:00:00+05:30
far_bb2585ab,flt_98a2542c,economy,saver,6116.77,978.68,INR,15,7,0,734.01,0,132,active,2026-08-18T10:00:00+05:30
far_9f7a8163,flt_98a2542c,economy,promo,5421.68,867.47,INR,15,7,0,650.60,0,148,active,2026-08-18T10:00:00+05:30
far_46ee67da,flt_98a2542c,business,saver,18961.98,3033.92,INR,30,7,0,,0,39,active,2026-08-18T10:00:00+05:30
far_435ee7d1,flt_98a2542c,business,flex,26288.20,4206.11,INR,30,7,1,3154.58,1,10,active,2026-08-18T10:00:00+05:30
far_61c31ff6,flt_b149b2ad,economy,corporate,4639.41,742.31,INR,15,7,1,,0,41,active,2026-08-18T10:00:00+05:30
far_419fcb6e,flt_b149b2ad,economy,promo,3289.76,526.36,INR,15,7,0,,0,154,active,2026-08-18T10:00:00+05:30
far_5ae68198,flt_b149b2ad,business,saver,11505.73,1840.92,INR,30,7,0,1380.69,0,15,active,2026-08-18T10:00:00+05:30
far_385c663b,flt_b149b2ad,business,promo,10198.26,1631.72,INR,30,7,0,,0,34,active,2026-08-18T10:00:00+05:30
far_d1a734fc,flt_711a3a2d,economy,promo,5082.83,813.25,INR,15,7,0,609.94,0,66,active,2026-08-18T10:00:00+05:30
far_295f2fce,flt_711a3a2d,economy,corporate,7168.09,1146.89,INR,15,7,1,860.17,0,28,active,2026-08-18T10:00:00+05:30
far_9de8d99c,flt_711a3a2d,business,flex,24645.19,3943.23,INR,30,7,1,2957.42,1,25,active,2026-08-18T10:00:00+05:30
far_2ccc7b5a,flt_711a3a2d,business,corporate,22221.08,3555.37,INR,30,7,1,2666.53,0,35,active,2026-08-18T10:00:00+05:30
far_6e8f143d,flt_87d5d88e,economy,flex,5334431.52,853509.04,IDR,15,7,1,,1,148,active,2026-08-18T10:00:00+05:30
far_29db81f9,flt_87d5d88e,economy,corporate,4809733.34,769557.33,IDR,15,7,1,,0,30,active,2026-08-18T10:00:00+05:30
far_08311fb0,flt_87d5d88e,business,flex,16536737.71,2645878.03,IDR,30,7,1,,1,32,active,2026-08-18T10:00:00+05:30
far_64d3df19,flt_87d5d88e,business,saver,11928138.68,1908502.19,IDR,30,7,0,,0,20,active,2026-08-18T10:00:00+05:30
far_c782fcd1,flt_ebaa6978,economy,saver,5209.32,833.49,THB,15,7,0,625.12,0,80,active,2026-08-18T10:00:00+05:30
far_e5b89e47,flt_ebaa6978,economy,promo,4617.35,738.78,THB,15,7,0,554.08,0,98,active,2026-08-18T10:00:00+05:30
far_88a257f7,flt_ebaa6978,business,saver,16148.88,2583.82,THB,30,7,0,1937.87,0,8,active,2026-08-18T10:00:00+05:30
far_8ce46b2d,flt_ebaa6978,business,corporate,20186.10,3229.78,THB,30,7,1,,0,7,active,2026-08-18T10:00:00+05:30
far_a8ff2011,flt_f78d473a,economy,corporate,716.73,114.68,MYR,15,7,1,86.01,0,129,active,2026-08-18T10:00:00+05:30
far_e486cece,flt_f78d473a,economy,saver,573.39,91.74,MYR,15,7,0,,0,154,active,2026-08-18T10:00:00+05:30
far_8b4e2fd2,flt_f78d473a,business,standard,2019.89,323.18,MYR,30,7,0,242.39,0,13,active,2026-08-18T10:00:00+05:30
far_4310fc77,flt_f78d473a,business,saver,1777.50,284.40,MYR,30,7,0,213.30,0,32,active,2026-08-18T10:00:00+05:30
far_8cdd0b8e,flt_e2180dee,economy,standard,2707.83,433.25,INR,15,7,0,324.94,0,131,active,2026-08-18T10:00:00+05:30
far_eecf3f7b,flt_a2cd4384,economy,promo,2748.81,439.81,INR,15,7,0,,0,30,active,2026-08-18T10:00:00+05:30
far_7095d05e,flt_a2cd4384,economy,corporate,3876.53,620.25,INR,15,7,1,,0,102,active,2026-08-18T10:00:00+05:30
far_63aacbcb,flt_a2cd4384,business,corporate,12017.25,1922.76,INR,30,7,1,,0,18,active,2026-08-18T10:00:00+05:30
far_898b2439,flt_a2cd4384,business,standard,10924.77,1747.96,INR,30,7,0,,0,39,active,2026-08-18T10:00:00+05:30
far_56f6a3c7,flt_b3d7fcf1,economy,corporate,561.30,89.81,AED,15,7,1,67.36,0,132,active,2026-08-18T10:00:00+05:30
far_004b4840,flt_b3d7fcf1,economy,saver,449.04,71.85,AED,15,7,0,53.88,0,21,active,2026-08-18T10:00:00+05:30
far_a47b475b,flt_b3d7fcf1,business,standard,1581.85,253.10,AED,30,7,0,189.82,0,6,active,2026-08-18T10:00:00+05:30
far_dafa6ae5,flt_b3d7fcf1,business,saver,1392.03,222.72,AED,30,7,0,167.04,0,24,active,2026-08-18T10:00:00+05:30
far_e495915e,flt_561a31c3,economy,corporate,2903.94,464.63,INR,15,7,1,,0,111,active,2026-08-18T10:00:00+05:30
far_e0e93a97,flt_561a31c3,economy,saver,2323.15,371.70,INR,15,7,0,278.78,0,103,active,2026-08-18T10:00:00+05:30
far_759a5867,flt_561a31c3,business,flex,9984.29,1597.49,INR,30,7,1,,1,32,active,2026-08-18T10:00:00+05:30
far_9381f4fb,flt_561a31c3,business,saver,7201.78,1152.28,INR,30,7,0,,0,10,active,2026-08-18T10:00:00+05:30
far_38fcf9e2,flt_6b031a1f,economy,flex,6790.06,1086.41,INR,15,7,1,,1,74,active,2026-08-18T10:00:00+05:30
far_d4eaac73,flt_6b031a1f,economy,corporate,6122.19,979.55,INR,15,7,1,734.66,0,113,active,2026-08-18T10:00:00+05:30
far_c8ddca10,flt_6b031a1f,business,corporate,18978.78,3036.60,INR,30,7,1,2277.45,0,10,active,2026-08-18T10:00:00+05:30
far_7f9898c0,flt_6b031a1f,business,flex,21049.19,3367.87,INR,30,7,1,,1,30,active,2026-08-18T10:00:00+05:30
far_cad28055,flt_a5dfa979,economy,saver,5117.34,818.77,THB,15,7,0,,0,47,active,2026-08-18T10:00:00+05:30
far_4eaa2cea,flt_a5dfa979,economy,standard,5815.15,930.42,THB,15,7,0,,0,89,active,2026-08-18T10:00:00+05:30
far_c1b3cdf6,flt_a5dfa979,business,standard,18026.98,2884.32,THB,30,7,0,2163.24,0,30,active,2026-08-18T10:00:00+05:30
far_f9fd45d3,flt_a5dfa979,business,flex,21992.91,3518.87,THB,30,7,1,,1,11,active,2026-08-18T10:00:00+05:30
far_e9a43455,flt_3586232d,economy,flex,8350.90,1336.14,INR,15,7,1,,1,34,active,2026-08-18T10:00:00+05:30
far_a664d5b0,flt_3586232d,economy,promo,5339.10,854.26,INR,15,7,0,640.69,0,55,active,2026-08-18T10:00:00+05:30
far_d38151b0,flt_3586232d,business,corporate,23341.44,3734.63,INR,30,7,1,2800.97,0,21,active,2026-08-18T10:00:00+05:30
far_26dd5090,flt_3586232d,business,promo,16551.20,2648.19,INR,30,7,0,1986.14,0,13,active,2026-08-18T10:00:00+05:30
far_a526c64f,flt_3237d731,economy,saver,4966.30,794.61,INR,15,7,0,,0,95,active,2026-08-18T10:00:00+05:30
far_650fa981,flt_3237d731,economy,corporate,6207.88,993.26,INR,15,7,1,744.95,0,143,active,2026-08-18T10:00:00+05:30
far_14e79179,flt_3237d731,business,saver,15395.54,2463.29,INR,30,7,0,,0,9,active,2026-08-18T10:00:00+05:30
far_6c407284,flt_3237d731,business,corporate,19244.43,3079.11,INR,30,7,1,2309.33,0,31,active,2026-08-18T10:00:00+05:30
far_75f17204,flt_6a4d5808,economy,flex,5052485.19,808397.63,IDR,15,7,1,,1,23,active,2026-08-18T10:00:00+05:30
far_5a8f50b0,flt_6a4d5808,economy,saver,3644415.54,583106.49,IDR,15,7,0,437329.87,0,115,active,2026-08-18T10:00:00+05:30
far_52b3d89d,flt_6a4d5808,business,promo,10013859.98,1602217.60,IDR,30,7,0,,0,31,active,2026-08-18T10:00:00+05:30
far_763319da,flt_6a4d5808,business,flex,15662704.07,2506032.65,IDR,30,7,1,,1,15,active,2026-08-18T10:00:00+05:30
far_b2f74436,flt_0fdc085c,economy,saver,13933.99,2229.44,INR,15,7,0,,0,148,active,2026-08-18T10:00:00+05:30
far_4ba7d31a,flt_0fdc085c,economy,promo,12350.58,1976.09,INR,15,7,0,1482.07,0,63,active,2026-08-18T10:00:00+05:30
far_533820b6,flt_0fdc085c,business,standard,49085.65,7853.70,INR,30,7,0,5890.28,0,28,active,2026-08-18T10:00:00+05:30
far_1a06f573,flt_0fdc085c,business,saver,43195.38,6911.26,INR,30,7,0,,0,31,active,2026-08-18T10:00:00+05:30
far_55786a1c,flt_982068ed,economy,saver,3302.43,528.39,INR,15,7,0,396.29,0,146,active,2026-08-18T10:00:00+05:30
far_e0d2a02d,flt_982068ed,economy,standard,3752.76,600.44,INR,15,7,0,450.33,0,156,active,2026-08-18T10:00:00+05:30
far_be4d6e38,flt_982068ed,business,standard,11633.55,1861.37,INR,30,7,0,1396.03,0,8,active,2026-08-18T10:00:00+05:30
far_e29e9186,flt_982068ed,business,promo,9074.17,1451.87,INR,30,7,0,1088.90,0,6,active,2026-08-18T10:00:00+05:30
far_cea54477,flt_67c35961,economy,promo,2495.64,399.30,INR,15,7,0,299.48,0,32,active,2026-08-18T10:00:00+05:30
far_1100afc4,flt_67c35961,economy,saver,2815.59,450.49,INR,15,7,0,337.87,0,25,active,2026-08-18T10:00:00+05:30
far_ad74bc8c,flt_67c35961,business,standard,9918.56,1586.97,INR,30,7,0,,0,22,active,2026-08-18T10:00:00+05:30
far_25cb4f7a,flt_67c35961,business,flex,12100.65,1936.10,INR,30,7,1,,1,4,active,2026-08-18T10:00:00+05:30
far_f7c6bc23,flt_cc2d81a9,economy,standard,4477.69,716.43,INR,15,7,0,,0,132,active,2026-08-18T10:00:00+05:30
far_8204d3b2,flt_14e9d205,economy,standard,22896.74,3663.48,INR,15,7,0,2747.61,0,103,active,2026-08-18T10:00:00+05:30
far_d35310c6,flt_14e9d205,economy,corporate,25186.42,4029.83,INR,15,7,1,,0,140,active,2026-08-18T10:00:00+05:30
far_f5436397,flt_14e9d205,business,standard,70979.91,11356.79,INR,30,7,0,,0,4,active,2026-08-18T10:00:00+05:30
far_f438861a,flt_14e9d205,business,promo,55364.33,8858.29,INR,30,7,0,,0,8,active,2026-08-18T10:00:00+05:30
far_dd817cd3,flt_0b1cd8c0,economy,corporate,4675.43,748.07,INR,15,7,1,561.05,0,28,active,2026-08-18T10:00:00+05:30
far_8bd6d7cc,flt_4b50b80b,economy,corporate,8414.79,1346.37,INR,15,7,1,,0,105,active,2026-08-18T10:00:00+05:30
far_97076cbc,flt_4b50b80b,economy,standard,7649.81,1223.97,INR,15,7,0,,0,104,active,2026-08-18T10:00:00+05:30
far_81ff3aad,flt_4b50b80b,business,promo,18497.24,2959.56,INR,30,7,0,,0,20,active,2026-08-18T10:00:00+05:30
far_7a9034cf,flt_4b50b80b,business,corporate,26085.85,4173.74,INR,30,7,1,3130.30,0,6,active,2026-08-18T10:00:00+05:30
far_7db9fd4e,flt_6d653f14,economy,flex,8818.96,1411.03,INR,15,7,1,1058.27,1,149,active,2026-08-18T10:00:00+05:30
